crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Cotton,88.95859611885874,49.538827202952774,50.27171884816332,31.039492031084855,41.288812545206355,6.7905277253329395,87.50086997439702,39.59465211669342,641.8345171615823,Medium
Rice,90.37346433296631,44.06999888425376,43.560084522119915,38.191863537487976,92.24060630175012,7.164477389509919,34.10201722560339,82.5212168326199,1321.1096090018377,Medium
Rice,83.7761656291541,41.94703274342234,38.46100427100518,30.98466053635245,47.09700248891837,6.790949284127173,27.470503280714365,77.70384910365972,560.8785682020426,Medium
Cotton,104.34935808810616,48.02098435028903,45.02284695475038,18.786440560010362,64.30169689627529,7.812075912280702,26.4012846071893,20.35090524193903,1502.757351726474,Low
Sugarcane,145.32110142066753,70.5260293635395,91.61128108341403,20.814201856420716,73.42327469236844,6.7080136247619935,20.7843721419649,72.87144808170419,1614.2469146985354,High
Tomato,106.07585048283684,56.20251592408727,62.17840061274589,36.540623752099464,91.82019999693011,7.055478924826721,35.23088842091783,35.21375537613744,574.6715022845657,Medium
Maize,85.14717828784053,32.68357130582205,44.05879569015088,25.620713329422514,47.05018106645038,5.868765639996918,61.956822477865956,63.909603960303684,1665.99877112329,Medium
Maize,83.57581531128899,34.78761181992049,51.196598868142516,19.211013778297882,81.82555334518366,8.454787325324475,94.57747170084609,32.811892523537395,1813.0448598511412,Low
Cotton,109.56363425153262,45.65246219117201,49.864565605294594,24.330184227628173,67.12861211642922,7.237389412105147,18.907765377834885,78.55900246735439,1511.2804232444207,Medium
Cotton,96.72156237116863,46.58120135160932,47.90209252928805,19.090210521092803,59.952192322561174,6.252961618948213,68.34344870539171,64.4519881756149,1252.7603638334576,Low
Sugarcane,150.16859527450526,70.5371871620886,87.77035562529517,17.368472869483604,93.67289745309452,6.3587771061495495,42.38081851735742,62.241154910667376,537.0459465291669,High
Sugarcane,156.9131957280183,74.11543216060316,91.55569334102165,18.21448946279173,41.01095443763831,7.568915558976718,30.13917957663592,60.68895440466699,725.8168820933371,High
Sugarcane,141.40931254811983,67.59439361070933,91.32440666789238,39.26670069484676,49.66433852102542,7.29134986004651,42.41850557459762,49.03476691340322,881.2209201917216,Medium
Tomato,115.42949191438646,52.744390258525556,64.16935695537937,19.824600198475714,46.3899315839749,7.348762121712437,44.38559911405694,32.22102161775878,1479.705099937783,Medium
Cotton,88.88212916031401,48.963861961049886,49.39803937521356,31.59335901734846,76.6181420807879,6.358672921719983,46.0102626557688,32.57406982077593,815.5581222947537,Low
Cotton,100.36473689302892,52.44595134025667,49.46274565622682,33.840253286949675,92.56017039478819,7.816268571643855,84.2371333818322,69.43942779035402,752.3166386503124,Medium
Tomato,110.48184620029998,52.96874349056351,61.69678080656343,30.1001249434875,87.92334757871554,8.49671409928923,60.77627687434245,46.305881831396064,837.8106503243024,Medium
Maize,82.71276698899334,35.22074695986576,45.259214077942424,36.711903780069235,85.89360159481583,7.999018645603258,69.8173860714905,38.941984013943156,1004.2403866167798,Medium
Potato,95.18770920743411,47.18361067814929,54.85955927696477,31.685388263345775,40.70209845848436,8.114655569374744,44.673952531139285,42.29282378050508,707.3683484510857,Low
Cotton,101.11093368451085,49.13992398914473,51.045635075987086,35.328749709095355,92.6806619611402,8.151286046374096,93.33294191163472,75.818255773365,1540.0728509222831,Medium
Potato,100.44307350659676,45.41892393946039,54.20298616423497,31.718831361245343,69.85829727984428,7.998680784661689,12.508890983640352,28.435892771969733,1335.2275404174613,Medium
Wheat,114.35769527507938,61.66220488229132,80.31764114953006,19.648341021859615,52.34030466341673,6.9815475871243,96.16020255748788,70.02674065243754,1232.4644642387675,High
Potato,90.1664905464867,43.40787172455873,55.20583478104648,29.008716858758085,80.07383362360272,6.564537170291975,61.26843446746072,58.04940248141216,1321.4241509806207,Low
Tomato,101.81359630298202,53.957729208413895,67.2098739540027,18.715830389447124,65.08873076159023,6.9770727835884685,3.66296975988194,32.72349192063075,1740.1136428637847,Medium
Tomato,103.81668516657467,54.146587264538425,65.26865620053574,39.73041708551465,49.175633772264455,5.640054459697821,77.9531681823933,36.41809043450707,1744.4657080293925,Low
Maize,85.8488359120216,33.15601472307688,47.33522789604171,28.267379744088032,54.03778388893559,7.526932191594666,54.257545253558014,35.14790083734671,1360.4417869143617,Medium
Sugarcane,146.15203267748848,70.65208875273171,90.00500460063425,37.35248840265398,90.59290137717986,5.665469771805356,82.06415603544788,22.45033037747359,1050.754438542534,High
Cotton,107.36906166832941,51.74412741386655,48.554629266797306,20.594459656774404,91.28948471912231,6.964313341304133,63.044811565798994,67.72768198449651,1056.6591366493085,Low
Sugarcane,159.95685209208452,70.78582702109644,93.18080713714728,28.046557383304467,44.079690757687175,6.076048752903846,83.99982232439429,67.11932853058858,1842.1429805187424,High
Wheat,120.55520075485454,60.276810868308125,77.38201177024987,33.371263012490026,56.751645145871265,6.028119046464912,78.65258871035913,40.31533739538695,1871.6625942310075,Medium
Tomato,104.87333054733773,56.11867464905534,62.00326202906833,20.280206464698793,57.22501278869993,6.036523205523398,90.19161078378828,45.817147610613375,867.918957461551,Medium
Cotton,97.63413538932333,50.29174313030335,51.14618785448799,17.306725114069067,80.12343107152171,6.541862998458024,68.10501117304453,44.23697309814156,718.3512647498536,Low
Wheat,121.24725472965036,60.79845638587865,84.98436799720137,23.139528312975287,94.09785148563259,7.502053489151188,4.38468524966299,41.230423873620566,1434.9716506385862,Medium
Potato,99.72536633934546,45.27349921987526,52.62299833585093,33.89914622328121,75.21066276953675,5.859664094451536,48.35220673649715,64.55363395413394,1668.5080908860566,Low
Wheat,122.94317729898137,61.45669042613908,81.65541599646853,31.73463559174673,66.23455534579962,7.426834490521345,3.836155478797465,60.395187472691,1666.8165583053158,High
Rice,95.66667394073968,39.57208376344748,42.40625484128519,34.121970752211716,49.60360043402441,6.466781181458454,97.43049631104775,84.11133128140821,1268.907579532382,Medium
Wheat,120.24664082897422,61.44489397044196,79.26943828359224,17.34143631518686,82.24491581302667,7.74167393526576,31.1703321492812,39.90555093984602,1756.7620713582778,High
Wheat,116.77815469725235,60.856877391739886,80.4171971979844,18.171098172314927,65.40588623131542,8.034375213597734,89.75621934531601,37.2022178249195,1566.8987370656796,Medium
Tomato,113.69411641725183,57.560664607743455,64.11113341415417,15.77642190087889,70.47996904968393,7.786098163117153,53.73791904438551,74.65102967604244,550.1397996398324,Medium
Sugarcane,141.50865163796482,69.03234451128786,88.75194500336876,18.614492755989616,78.23921204154885,5.926422560793753,63.97752015704224,23.554500348968762,1111.0734186787106,Medium
Rice,89.18648149215454,40.257613939984736,43.144306473643525,28.186411593043303,47.7619365064627,5.502368533279657,81.01400907454612,25.692346594105484,1450.774728102986,Medium
Tomato,118.84888566312682,55.25643745718659,62.645512505010835,31.854940571623242,47.34078836051707,7.9175731160021865,98.97365977122709,44.530195623360456,1167.1338473030187,Medium
Cotton,95.65576960840785,52.127547967571154,48.092221823173375,32.202941480158756,47.05034400457539,6.77606948880995,24.72060737388768,68.64439121283186,893.0525067603119,Medium
Tomato,116.01174309810948,59.15114072461898,66.37017074402515,36.66728370998487,94.04184076457125,7.0835021126838225,78.79309384377669,74.62602154680712,1472.0474859962926,Medium
Potato,104.34301609581502,45.06961508099966,53.39560118392964,23.355383431502865,41.41583253609689,6.52314361849187,80.33045735180335,78.324402223733,1277.3274734538913,Medium
Wheat,112.93690747533654,61.76786940024154,77.2408773301949,22.340809793996854,61.97791813914773,8.057291252707357,50.0297874393992,64.12855474496348,1087.9516104116947,Medium
Tomato,108.1847506815571,52.13410183276582,67.58109645153591,15.017921467664495,91.52693865500584,5.993576117178437,23.35804342223592,37.125773970100134,556.7302048280529,Medium
Tomato,113.62295889361562,55.89697090839288,64.68292461516708,20.747959271540815,68.3770233188983,6.260481259771571,94.05373011029477,78.88635791520718,1350.2091575156992,Medium
Wheat,113.42681302103998,56.454842869277094,79.27277340819677,36.418248662647436,91.92521322617006,6.507838460136801,56.06944813756801,26.17867489411669,800.7035716495385,High
Wheat,130.39207119507196,60.7248229257509,79.78842379587047,25.278723308503466,53.0112358866105,7.689979673934891,13.174379963196415,64.21545399984589,1763.6854791776204,High
Maize,78.61075841468434,36.49055666015269,45.09184098489553,18.381029781162535,71.40453642292881,6.7236478305909495,66.14478166131012,77.32371350962487,1114.0836967751277,Medium
Potato,87.62294299452988,47.04502558739203,52.47246184555892,15.211287401561513,86.15643741717024,5.595983380432974,94.01798347292414,77.98483282108535,1303.2828741289454,Low
Sugarcane,149.80206883268022,69.40305238354033,88.92012258443668,25.399740199381043,81.06690306326503,5.7814656171863295,51.25839031325105,56.67266146691845,1241.2364053277065,Medium
Maize,82.6172428839038,32.39082111239905,43.21280997256176,18.76238745181464,67.69635409219552,7.904927769494102,44.153401037889694,51.88988243338294,1773.1513779219713,Low
Tomato,109.75901636276306,55.46116461505778,61.531758620975324,23.113852743273153,82.99279037715186,7.776987287472183,47.864487055052486,22.90297906462842,964.3389522696102,Low
Rice,92.89933419505772,44.0953681222168,42.04636235113971,31.993144900043955,73.49659195888037,7.806940585685888,44.67698344682521,50.73366561825966,1465.3643341097304,Medium
Sugarcane,156.66275733832563,71.85786402706444,88.79018647214365,35.54503648135501,82.30878075828727,7.290168970318652,33.720203516895275,37.063059277325365,682.8338181205385,High
Potato,104.79249200939498,46.67615393616335,54.090059374079246,37.60952836663809,93.28490428158571,8.475678571958925,78.97617737346346,63.12763451134171,1018.5953782894969,Low
Maize,85.75516454527568,33.71936248164117,49.07001821866958,35.78934814776132,48.26708423661828,5.615774685814402,87.88811459128522,40.470659784830616,693.4683618907479,Low
Cotton,103.22038537229224,50.30778222296285,49.612929026806924,21.48038334429966,41.04102022813049,5.607678253566798,91.48578059207595,42.88107786262209,1116.2135015145209,Low
Rice,94.59935757977215,44.037846480179795,41.81157825523667,32.207324960681376,52.084751256071826,6.816015090409147,78.20018255939414,70.95691367635966,1179.8926587887895,Medium
Sugarcane,145.59490825522334,70.77547000386897,91.13769521893687,30.21457886599771,70.79204590189624,8.38335480406492,62.73965553158464,36.87077816275037,938.5865357716107,Medium
Wheat,121.53349186829718,58.89856642376285,78.76726914163532,38.064310122645,71.26597111862507,6.5911765634070525,75.65385834953067,36.728754796106216,1540.2647555694807,Medium
Maize,85.8052106570299,34.1735866583073,44.34497835983891,28.053162335804423,62.08479559029054,6.401466275897917,80.32634006271282,37.68016729251433,1584.4151365841706,Medium
Wheat,126.16703038176335,59.98462200855726,79.22424843627506,20.752112296436877,62.3345172907874,7.9786521273256605,22.763253581939235,54.08836248075371,1709.1451219411213,High
Cotton,93.5868528403653,51.43415807399233,50.355556277169974,17.47421558521767,54.925976729377155,8.06532826599232,34.64692870786672,83.24794771842048,1969.6015021607896,Low
Wheat,115.37055048054425,59.77266662183713,79.71268094020576,39.006658962301664,78.12431481396153,7.904114606390911,39.7634985732753,41.860327287822116,851.726010174755,Medium
Rice,94.28183143271187,41.18077323040461,42.64173914738879,24.918190011709648,91.59296194546613,5.959404401813211,0.9846825012010951,35.47553883246265,1730.4152896529818,Low
Cotton,91.33563174177185,53.802241462535214,53.14719927846517,32.14690687716161,85.82992051197164,6.249876943718487,60.952850975406356,58.0376610505355,1054.6067163090331,Medium
Tomato,109.2985987587863,55.91426189219056,66.45522736735226,37.32411479262068,64.63690021142368,7.091419561593376,41.577431358157405,75.27449975448087,844.5534730432016,Medium
Sugarcane,149.14163173037608,72.19696975210364,90.71532273326218,28.307609096204157,89.79270056068493,5.749116273430559,19.105186870868284,48.64907132368566,1377.135212505957,High
Maize,87.99309436957198,36.399147005703774,45.990733767942196,37.76607539586364,92.9265412011732,6.7837440705633565,19.747358368568303,60.73281154093716,1527.1597374187977,Medium
Wheat,115.14808009124373,63.455104085241366,81.94582214073647,21.054586139844194,49.444049393552845,7.0895016668862105,28.998739264414187,60.87883442003498,676.9080123113503,Medium
Rice,89.80437683223323,41.772221614465955,42.39014096184087,35.97219747814436,41.77777959293497,7.060548807197181,56.7128707532373,56.47482453367714,1212.9456107348835,Low
Cotton,97.81131338797837,50.363979765245595,50.87897209601702,28.474521861253013,55.83337268341645,5.86081288938582,70.35283401815305,61.91564282293224,1060.9080704056619,Medium
Rice,86.81149352803685,42.690296747457246,45.027319659718984,24.147985885339388,53.288135412202195,7.516601990695337,19.675877767165563,78.21743977290649,658.3975940392114,Low
Maize,87.86192616153951,33.278860421154874,42.166127183048694,34.58225231097166,92.95316443894026,5.879967618541582,42.06302368788194,51.26120452547973,1064.4677254324965,Low
Potato,102.6650197536347,47.42547502852486,53.74957794190172,31.483757577481253,90.03497608638082,8.4471716635527,19.803094663109366,28.71777547613636,584.6020366411857,Low
Potato,91.169773987998,44.077465899003386,50.494413210537324,36.83478644773048,61.724464880196784,6.505025709873087,20.728252254973555,44.55679355411175,975.0265340253891,Medium
Tomato,113.08531522367602,51.63623928995492,66.3144022025921,24.431299642892384,76.52407666599088,6.265261667264195,12.703357597323173,23.804879005203258,958.120247814127,Medium
Wheat,116.05651745395366,62.746811884700506,80.63559110144674,39.46635203344913,79.9632440532528,8.286188107832007,80.43047129555167,30.602453882584122,873.8056558869309,Medium
Potato,98.46608800829353,40.9446454566583,53.22791950604324,29.7332911236932,68.88274684732963,6.108980677573592,45.186904465227784,71.80158776101698,1385.639154661837,Medium
Sugarcane,141.9668241269117,69.25465545425365,92.37003927590482,33.26034382204482,64.92939258599478,7.5529859513658,35.99140362153634,63.4074042991301,560.8939779535601,Medium
